shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
R1705033,2.5193377,102.1577829,22
R1705033,2.5227408,102.1543980,23
R1705033,2.5266263,102.1506321,24
R1705033,2.5340970,102.1453133,25
R1705033,2.5375054,102.1420464,26
R1705033,2.5406995,102.1392167,27
R1705033,2.5436631,102.1354884,28
R1705033,2.5464766,102.1330798,29
R1705033,2.5509139,102.1304780,30
R1705033,2.5559193,102.1259719,31
R1705033,2.5606889,102.1236625,32
R1705033,2.5654906,102.1232146,33
R1705033,2.5689405,102.1221793,34
R1705033,2.5785237,102.1198994,35
R1705033,2.5845861,102.1157742,36
R1705033,2.5834527,102.1136110,37
R1705033,2.5890595,102.0981038,38
R1705033,2.5911655,102.0969290,39
R1705033,2.5908333,102.0907706,40
R1705033,2.5920015,102.0925570,41
R1705033,2.5894614,102.0926160,42
R1705033,2.5924477,102.0874192,43
R1705033,2.5925213,102.0816243,44
R1705033,2.5948900,102.0767909,45
R1705033,2.5976659,102.0724028,46
R1705033,2.6012617,102.0695275,47
R1705033,2.6037107,102.0688301,48
R1705033,2.6085444,102.0670492,49
R1705033,2.6122420,102.0645332,50
R1705033,2.6159825,102.0621407,51
R1705033,2.6197699,102.0584098,52
R1705033,2.6251086,102.0571572,53
R1705033,2.6330985,102.0539439,54
R1705033,2.6551857,102.0231307,55
R1705033,2.6590158,102.0198396,56
R1705033,2.6627320,102.0107120,57
R1705033,2.6621212,102.0055407,58
R1705033,2.6738720,101.9940070,59
R1705033,2.6773396,101.9831657,60
R1705033,2.6776129,101.9806927,61
R1705033,2.6785667,101.9789654,62
R1705033,2.6909074,101.9698191,63
R1705033,2.6957675,101.9679898,64
R1705033,2.6988433,101.9620031,65
R1705033,2.7074302,101.9556731,66
R1705033,2.7141095,101.9496059,67
R1705033,2.7188195,101.9413608,68
R1705033,2.7228809,101.9376292,69
R1705033,2.7215201,101.9371551,70
R1705040,2.6863848,101.9187713,1
R1705040,2.6854868,101.9182749,2
R1705040,2.6840988,101.9172298,3
R1705040,2.6823138,101.9143131,4
R1705040,2.6813859,101.9116724,5
R1705040,2.6803404,101.9093943,6
R1705040,2.6805496,101.9063617,7
R1705040,2.6807547,101.9035554,8
R1705040,2.6792162,101.9032067,9
R1705040,2.6788096,101.8985581,10
R1705040,2.6803779,101.8981290,11
R1705040,2.6830298,101.8995244,12
R1705040,2.6836037,101.9018036,13
R1705040,2.6836303,101.9038041,14
R1705040,2.6893315,101.9054104,15
R1705040,2.6947048,101.9047339,16
R1705040,2.6983256,101.9091101,17
R1705040,2.6982795,101.9108242,18
R1705040,2.7001997,101.9104156,19
R1705040,2.6994363,101.9127423,20
R1705040,2.6935330,101.9114649,21
R1705040,2.6940760,101.9170165,22
R1705040,2.6984432,101.9180501,23
R1705040,2.7027258,101.9174308,24
R1705040,2.7044857,101.9172317,25
R1705040,2.7076955,101.9169688,26
R1705040,2.7097584,101.9170761,27
R1705040,2.7107641,101.9171542,28
R1705040,2.7108837,101.9163197,29
R1705040,2.7118631,101.9133157,30
R1705040,2.7145286,101.9149975,31
R1705040,2.7184123,101.9200641,32
R1705040,2.7194575,101.9219251,33
R1705040,2.7152655,101.9230953,34
R1705040,2.7100732,101.9250158,35
R1705040,2.7055723,101.9270984,36
R1705040,2.7041530,101.9293160,37
R1705040,2.7010543,101.9325413,38
R1705040,2.6989899,101.9348871,39
R1705040,2.6971768,101.9372892,40
R1705040,2.7010063,101.9396031,41
R1705040,2.7060075,101.9406474,42
R1705040,2.7087996,101.9414896,43
R1705040,2.7146657,101.9425874,44
R1705040,2.7188195,101.9413608,45
R1705040,2.7228809,101.9376292,46
R1705040,2.7215201,101.9371551,47
R1705042,2.7215201,101.9371551,1
R1705042,2.7234974,101.9409853,2
R1705042,2.7221554,101.9413501,3
R1705042,2.7198858,101.9430077,4
R1705042,2.7168958,101.9457060,5
R1705042,2.7143131,101.9512528,6
R1705042,2.7074302,101.9556731,7
R1705042,2.6988433,101.9620031,8
R1705042,2.6957675,101.9679898,9
R1705042,2.6909074,101.9698191,10
R1705042,2.6852917,101.9720560,11
R1705042,2.6834322,101.9701812,12
R1705042,2.6794977,101.9697279,13
R1705042,2.6769578,101.9703300,14
R1705042,2.6749296,101.9738920,15
R1705042,2.6747262,101.9760880,16
R1705042,2.6735377,101.9798827,17
R1705042,2.6723400,101.9814760,18
R1705042,2.6705770,101.9834112,19
R1705042,2.6691945,101.9852471,20
R1705042,2.6601706,101.9953939,21
R1705042,2.6601879,101.9963413,22
R1705042,2.6621212,102.0055407,23
