stop_id,stop_name,stop_lat,stop_lon,zone
15464,HENTIAN SK GONG KAPAS (OPPOSITE),5.314232,103.143046,
15467,HENTIAN KOMPLEKS BELIA DAN SUKAN,5.312117,103.13977,
15470,HENTIAN SK PUSAT BUKIT BESAR (OPPOSITE),5.309959,103.139552,
15473,HENTIAN PASAR BUKIT BESAR,5.306218,103.139049,
15475,HENTIAN SK TENGKU BARIAH (OPPOSITE),5.304103,103.138699,
15477,HENTIAN SMK TENGKU BADARIAH (OPPOSITE),5.298657,103.137937,
15478,HENTIAN FLAT GELONG BILAL,5.293931,103.137799,
15479,HENTIAN PERTUBUHAN PELADANG KUALA TERENGGANU,5.284973,103.141684,
15484,HENTIAN PASAR KAMPUNG LAUT,5.273774,103.142566,
15488,HENTIAN KAMPUNG BELUKAR JAMBU,5.269753,103.142965,
15490,SEKOLAH KEBANGSAAN KAMPUNG BUKIT CHENDERING,5.260049,103.145245,
15503,HENTIAN KAMPUNG TITIAN BARU,5.250199,103.123592,
15516,HENTIAN SMK SERI PAYONG,5.232618,103.104181,
15520,EMPORIUM HOCK KEE SENG LAMA,5.381647,103.08154,
15551,HENTIAN SMK SERI PAYONG -1,5.232665,103.104097,
15559,HENTIAN SK BUKIT PAYONG -1,5.233872,103.105706,
15560,HENTIAN KAMPUNG BERANGAN PAK AYU -1,5.242125,103.1139,
15561,HENTIAN KAMPUNG TITIAN BARU -1,5.250274,103.123601,
15563,HENTIAN MASJID KAMNPUNG SURAU PANJANG,5.253741,103.134657,
15564,HENTIAN SK KAMPUNG BUKIT CHENDERING,5.260084,103.14522,
15565,HENTIAN KAMPUNG BELUKAR JAMBU -1,5.269066,103.142983,
15566,HENTIAN PASAR KAMPUNG LAUT -1,5.273733,103.142443,
15567,HENTIAN PELADANG KUALA TERENGGANU -1,5.284912,103.141591,
15568,HENTIAN FLAT GELONG BILAL -1,5.293897,103.137659,
15569,HENTIAN SMK TENGKU BARIAH,5.29863,103.137833,
15571,HENTIAN PASAR BUKT BESAR,5.305517,103.138881,
15572,HENTIAN SK PUSAT BUKIT BESAR,5.309969,103.139428,
15573,HENTIAN KOMPLEKS BELIA DAN SUKAN -1,5.312086,103.139652,
15574,HENTIAN SK GONG KAPAS,5.314199,103.142589,
15575,HENTIAN SMA KHAIRIAH JALAN SULTAN MOHAMAD -1,5.314672,103.143868,
15576,HENTIAN SMA KHAIRIAH JALAN SULTAN OMAR -1,5.316336,103.144622,
15577,HENTIAN YAYASAN PEMBANGUNAN KELUARGA -1,5.31997,103.143036,
15711,HENTIAN PEKAN BUKIT PAYUNG,5.232374,103.102292,
15870,HENTIAN BAS MARANG,5.204992,103.205617,
